market,kind,model,n_train,n_test,auc,logloss,brier,cal,base,top5,top10,p60,n60,p70,n70,secs
h3,batter,extra trees,86628,30355,0.6089122880688573,0.18269361324513608,0.043332132546641644,0.04928276102481714,0.04569263712732664,0.08527131782945736,0.08682170542635659,,0,,0,3.3
h3,batter,hist-GBM,86628,30355,0.6077471160280882,0.18271934720608898,0.043353492258147025,0.04893525677195747,0.04569263712732664,0.08062015503875969,0.07596899224806201,,0,,0,0.7
h3,batter,gradient boosting,86628,30355,0.5952682516490861,0.1876527516691178,0.04493993185930459,0.0532856412466131,0.04569263712732664,0.06976744186046512,0.06899224806201551,0.04,50,,25,33.2
h3,batter,kNN (k=200),86628,30355,0.5538045287572873,0.18629598385593632,0.04360606819304893,0.04324888815681108,0.04569263712732664,0.07131782945736434,0.06124031007751938,,0,,0,2.2
h3,batter,MLP (neural net),86628,30355,0.5511464605948597,0.19272217033142844,0.0442408962084949,0.04602705326268305,0.04569263712732664,0.05271317829457364,0.06279069767441861,,0,,0,1.7
h3,batter,STACK (LR+HGB+ET),86628,30355,0.613399824424017,0.18249332261727522,0.04331531934950038,0.048446766388497806,0.04569263712732664,0.08682170542635659,0.08449612403100776,,0,,0,12.4
h4,batter,own-rate baseline,86628,30355,0.5575394477317555,0.040811881692908225,0.006400734575165931,0.006313238324229768,0.006423982869379015,0.009302325581395349,0.010852713178294573,,0,,0,
h4,batter,logistic,86628,30355,0.6220154050193838,0.03845123254248163,0.006376160762699639,0.0060215960062893585,0.006423982869379015,0.012403100775193798,0.009302325581395349,,0,,0,0.4
h4,batter,logistic L1,86628,30355,0.6206626198734952,0.038449652658296835,0.006376136822590959,0.00600463691660834,0.006423982869379015,0.010852713178294573,0.010852713178294573,,0,,0,10.6
h4,batter,logistic + platt,86628,30355,0.6220154050193838,0.03845181112530699,0.006376127639964621,0.005995254145068542,0.006423982869379015,0.012403100775193798,0.009302325581395349,,0,,0,0.5
h4,batter,gaussian NB,86628,30355,0.5940713629871455,0.03869061044482579,0.0063853178849296414,0.006736714085160142,0.006423982869379015,0.007751937984496124,0.008527131782945736,,0,,0,0.4
h4,batter,random forest,86628,30355,0.5896446303475481,0.03912420868258147,0.006387567056383447,0.008089991941577255,0.006423982869379015,0.015503875968992248,0.01627906976744186,,0,,0,13.8
h4,batter,extra trees,86628,30355,0.6184627286948242,0.03841498168664858,0.006374676930643235,0.0066863342693103895,0.006423982869379015,0.015503875968992248,0.010852713178294573,,0,,0,3.0
h4,batter,hist-GBM,86628,30355,0.5791159117186969,0.03865108049050315,0.0063804316649951785,0.0061622353484267235,0.006423982869379015,0.006201550387596899,0.011627906976744186,,0,,0,0.5
h4,batter,gradient boosting,86628,30355,0.5509125688634973,0.06906821041810056,0.012073888329316376,0.011969130659459695,0.006423982869379015,0.004651162790697674,0.004651162790697674,0.011764705882352941,170,0.012345679012345678,162,32.7
h4,batter,kNN (k=200),86628,30355,0.5788145276474189,0.050999014933977675,0.006391149728216109,0.005370449678800857,0.006423982869379015,0.013953488372093023,0.009302325581395349,,0,,0,2.1
h4,batter,MLP (neural net),86628,30355,0.5174447391688771,0.044260544978221926,0.0065175418319440934,0.00829231441555704,0.006423982869379015,0.007751937984496124,0.008527131782945736,,0,,0,1.7
h4,batter,STACK (LR+HGB+ET),86628,30355,0.38162466843501325,0.03883724544365694,0.006382807961027513,0.0061321100370588695,0.006423982869379015,0.006201550387596899,0.003875968992248062,,0,,0,10.6
tb3,batter,own-rate baseline,86628,30355,0.5613430269941433,0.5048852443018053,0.1621640293697911,0.20257952448752534,0.20530390380497446,0.2806201550387597,0.27364341085271315,,0,,0,
tb3,batter,logistic,86628,30355,0.5848938263926261,0.5005061558491298,0.16082294304785144,0.20764040450242463,0.20530390380497446,0.3271317829457364,0.30697674418604654,,0,,0,0.7
tb3,batter,logistic L1,86628,30355,0.5848810083133525,0.5004985694569963,0.16082017157975517,0.20773521819561264,0.20530390380497446,0.32558139534883723,0.30465116279069765,,0,,0,10.9
tb3,batter,logistic + platt,86628,30355,0.5848938263926261,0.5005063890575452,0.16082296494097217,0.20760985983924307,0.20530390380497446,0.3271317829457364,0.30697674418604654,,0,,0,1.0
tb3,batter,gaussian NB,86628,30355,0.5725635924402627,0.5045534338351865,0.16234126137873867,0.2189735551633638,0.20530390380497446,0.27286821705426356,0.26666666666666666,,0,,0,0.4
tb3,batter,random forest,86628,30355,0.5732813383612665,0.5026770331271986,0.1615322251684441,0.21310603610133094,0.20530390380497446,0.3054263565891473,0.28527131782945736,,0,,0,14.2
tb3,batter,extra trees,86628,30355,0.5790556801931394,0.5015194060735704,0.1611403838924613,0.2097809450926866,0.20530390380497446,0.32558139534883723,0.3023255813953488,,0,,0,3.2
tb3,batter,hist-GBM,86628,30355,0.5776564009217416,0.5016509686711216,0.16120295710001956,0.20833612384275932,0.20530390380497446,0.3333333333333333,0.3015503875968992,,0,,0,0.7
tb3,batter,gradient boosting,86628,30355,0.5745846882448887,0.5026345961320461,0.16158759288814237,0.20908194392036472,0.20530390380497446,0.2961240310077519,0.2837209302325581,,0,,0,33.2
tb3,batter,kNN (k=200),86628,30355,0.5634102000354729,0.503747753505685,0.16187049662329106,0.20611513753912042,0.20530390380497446,0.3209302325581395,0.28837209302325584,,0,,0,2.0
tb3,batter,MLP (neural net),86628,30355,0.5648339447430762,0.5056816293608857,0.1625523003965366,0.21129072580367514,0.20530390380497446,0.26046511627906976,0.26589147286821707,,0,,0,1.7
tb3,batter,STACK (LR+HGB+ET),86628,30355,0.582901203752676,0.5008453492334985,0.16093509192399688,0.20889761450350802,0.20530390380497446,0.3426356589147287,0.3077519379844961,,0,,0,12.8
tb4,batter,own-rate baseline,86628,30355,0.5848764992366214,0.4066770979235982,0.12178862972406378,0.14286867063496345,0.14376544226651294,0.2651162790697674,0.24108527131782945,,0,,0,
tb4,batter,logistic,86628,30355,0.6057788599952864,0.4032746013123667,0.12100888502890803,0.14731214953238592,0.14376544226651294,0.2496124031007752,0.2441860465116279,,0,,0,0.6
tb4,batter,logistic L1,86628,30355,0.6056476716663644,0.40330681936064416,0.12101996399512877,0.147547447449958,0.14376544226651294,0.24186046511627907,0.2434108527131783,,0,,0,2.0
tb4,batter,logistic + platt,86628,30355,0.6057788599952864,0.4032759613135928,0.12100938171953189,0.14733930555490982,0.14376544226651294,0.2496124031007752,0.2441860465116279,,0,,0,0.7
tb4,batter,gaussian NB,86628,30355,0.5896553603251439,0.40756097731788504,0.12221707718225004,0.15658355078701908,0.14376544226651294,0.23410852713178296,0.21395348837209302,,0,,0,0.4
tb4,batter,random forest,86628,30355,0.594787023682773,0.4053491777723753,0.12154892073739268,0.15403219029934573,0.14376544226651294,0.23875968992248062,0.237984496124031,,0,,0,14.0
tb4,batter,extra trees,86628,30355,0.5978549614985177,0.40458011675166894,0.12132905308640267,0.14990373092627482,0.14376544226651294,0.24651162790697675,0.24108527131782945,,0,,0,3.2
tb4,batter,hist-GBM,86628,30355,0.5965226241150033,0.40460944208395955,0.12134990427316808,0.14818457288078146,0.14376544226651294,0.2527131782945736,0.24108527131782945,,0,,0,0.7
tb4,batter,gradient boosting,86628,30355,0.5949548883187056,0.40632675640274646,0.1220728100026075,0.15262617297343578,0.14376544226651294,0.22015503875968992,0.2317829457364341,,1,,0,33.4
tb4,batter,kNN (k=200),86628,30355,0.5815332642995895,0.406793947991808,0.12186632927030142,0.14645116125844176,0.14376544226651294,0.22635658914728682,0.2248062015503876,,0,,0,1.8
tb4,batter,MLP (neural net),86628,30355,0.5816799695276313,0.4132924695036905,0.12363624846331978,0.15283708534270618,0.14376544226651294,0.21550387596899226,0.224031007751938,,0,,0,1.7
tb4,batter,STACK (LR+HGB+ET),86628,30355,0.602516211544848,0.40398940323138266,0.12119124237136844,0.1488655691404895,0.14376544226651294,0.23255813953488372,0.24573643410852714,,0,,0,12.5
tb5,batter,own-rate baseline,86628,30355,0.5823010913414159,0.2472394629632988,0.0633431209630371,0.0689145336068836,0.06825893592488881,0.12713178294573643,0.11627906976744186,,0,,0,
tb5,batter,logistic,86628,30355,0.6175999075532365,0.2438242205702977,0.06294753595465874,0.0703026299454196,0.06825893592488881,0.12558139534883722,0.12403100775193798,,0,,0,0.5
tb5,batter,logistic L1,86628,30355,0.6173127519607737,0.2438526400569116,0.06295240544408484,0.07045501804123452,0.06825893592488881,0.13023255813953488,0.1186046511627907,,0,,0,20.8
tb5,batter,logistic + platt,86628,30355,0.6175999075532365,0.24382552270586294,0.06294788105225724,0.07032593813760483,0.06825893592488881,0.12558139534883722,0.12403100775193798,,0,,0,0.8
tb5,batter,gaussian NB,86628,30355,0.6001776020139524,0.24655874252814952,0.06337919650698666,0.07574808521927984,0.06825893592488881,0.12093023255813953,0.10465116279069768,,0,,0,0.4
tb5,batter,random forest,86628,30355,0.6008596818668239,0.24581625646311622,0.06323742656046405,0.0767063340261122,0.06825893592488881,0.10232558139534884,0.10310077519379846,,0,,0,14.9
tb5,batter,extra trees,86628,30355,0.6078876562957106,0.24462801812157944,0.06303572276436678,0.07209094551008528,0.06825893592488881,0.13333333333333333,0.1124031007751938,,0,,0,3.3
tb5,batter,hist-GBM,86628,30355,0.6062206078470266,0.24490462675648797,0.06310278733814458,0.07142959746756829,0.06825893592488881,0.11317829457364341,0.11007751937984496,,0,,0,0.7
tb5,batter,gradient boosting,86628,30355,0.5958860183416455,0.2513771603504396,0.06546474255430441,0.07889543434132072,0.06825893592488881,0.07906976744186046,0.09767441860465116,0.02857142857142857,70,0.0,38,33.0
tb5,batter,kNN (k=200),86628,30355,0.5673257343695416,0.24781896796238134,0.06344191895898535,0.07326503047273926,0.06825893592488881,0.12093023255813953,0.1,,0,,0,1.9
tb5,batter,MLP (neural net),86628,30355,0.572386945539546,0.2533552275219089,0.06415452997369514,0.06971459976926042,0.06825893592488881,0.10232558139534884,0.09767441860465116,,0,,0,1.6
tb5,batter,STACK (LR+HGB+ET),86628,30355,0.6136587704225508,0.24450285150491136,0.06303059433786605,0.07147187792777779,0.06825893592488881,0.11937984496124031,0.11317829457364341,,0,,0,12.9
